ID,QUEUE_NAME,DIVISION_ID,DIVISION_NAME,DATECREATED,CREATEDBY,CALL_SERVICELEVEL_DURATION,CHAT_SERVICELEVEL_DURATION,EMAIL_SERVICELEVEL_DURATION,MESAGGE_SERVICELEVEL_DURATION,FECHA_CARGA
4e05c327-7e68-4b3d-883a-b37b1fdf203b,HND Cobros PP TC,a4a87bff-3d6a-45d1-9d4c-075794974c2c,Home,2023-08-31T17:50:27.548Z,ac7d6df3-9ee1-4af6-b416-e2bd5dae906b,20000,20000,86400000,20000,2026-06-30 10:30:28
0dd9014a-ad8c-45ca-bfb0-e1426cd9cf7b,HND Cobros PR CONS ARREGLO M60+ ,a4a87bff-3d6a-45d1-9d4c-075794974c2c,Home,2024-07-18T19:43:43.537Z,d1ce9245-e066-494c-831d-db2447227b16,20000,20000,86400000,20000,2026-06-30 10:30:28
0589b564-207e-4bd7-82bb-6422495bf4fc,HND Cobros PR CONS M120,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2024-03-06T02:43:23.200Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:28
065867f9-cc85-4ec6-becf-d9bbe62511b6,HND Cobros PR CONS M120 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2025-08-21T21:54:29.046Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:28
57a421f3-4af4-4609-9799-89b713a95fb6,HND Cobros PR CONS M150,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2024-03-06T02:43:47.609Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:28
6c044269-7a39-4501-81c7-13438a8ff780,HND Cobros PR CONS M150 V2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2025-08-22T13:08:13.411Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:28
5630065b-acc8-4870-8575-09a7827d7337,HND Cobros PR CONS M180 v2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-06-01T06:28:40.928Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:28
de14fb41-67b3-4e9a-92aa-90ec31789ec0,HND Cobros PR CONS M180+,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2024-04-04T14:02:50.825Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:28
87d7a9d2-789b-498f-af4b-12d89fad96fa,HND Cobros PR CONS M30,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2022-09-22T02:50:33.408Z,4c323cd7-477c-48eb-b117-6b994ef2e604,20000,20000,86400000,20000,2026-06-30 10:30:28
ccd94c01-936b-44f5-bb43-3697d9a5dce5,HND Cobros PR CONS M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2022-09-22T03:09:02.479Z,4c323cd7-477c-48eb-b117-6b994ef2e604,20000,20000,86400000,20000,2026-06-30 10:30:28
49e5657a-f3cd-4828-8ba0-8d8d6dae01ed,HND Cobros PR CONS M60 Multi,a4a87bff-3d6a-45d1-9d4c-075794974c2c,Home,2023-12-12T02:38:28.063Z,eac74941-f1fe-4806-918a-a57c707b6d60,20000,20000,86400000,20000,2026-06-30 10:30:28
dca861db-22e4-4387-9d9e-6bf4dadadd77,HND Cobros PR CONS M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2022-09-22T03:10:19.579Z,4c323cd7-477c-48eb-b117-6b994ef2e604,20000,20000,86400000,20000,2026-06-30 10:30:28
b85e0e28-2a81-4081-bd9e-5be05f6248ed,HND Cobros PR CONS X Arreglo M30,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2025-09-10T19:40:08.444Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:28
4843f4fb-7993-42f8-8cfd-195657778614,HND Cobros PR CONS X Arreglo M60-M90,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2025-12-02T16:35:54.050Z,09690e19-6666-4de8-b628-b757201a16f6,20000,20000,86400000,20000,2026-06-30 10:30:28
21b8c2b6-9db2-403a-b2ee-ea22ab68fe4d,HND Cobros PR Premora Vivienda,a4a87bff-3d6a-45d1-9d4c-075794974c2c,Home,2025-02-24T16:05:20.410Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:28
91aba263-a8b2-40a4-9223-d4233bac17b3,HND Cobros PR PYME,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2023-08-17T15:41:55.619Z,d1ce9245-e066-494c-831d-db2447227b16,20000,20000,86400000,20000,2026-06-30 10:30:28
cbb6c6e9-e00c-43ce-a0fb-625b31d95af2,HND Cobros PR Vehiculos 30,a4a87bff-3d6a-45d1-9d4c-075794974c2c,Home,2024-01-22T03:02:23.999Z,695d6dfc-11d3-48ad-a286-64290b8d94e0,20000,20000,86400000,20000,2026-06-30 10:30:28
25620d1a-195c-4a5c-bee1-de8156a00000,HND Cobros PR Vehiculos M30-M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2022-09-23T21:36:56.995Z,4c323cd7-477c-48eb-b117-6b994ef2e604,20000,20000,86400000,20000,2026-06-30 10:30:28
db03440d-6a0d-4021-921f-f70641941918,HND Cobros PR Vehiculos M90+,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2025-10-08T20:39:30.895Z,09690e19-6666-4de8-b628-b757201a16f6,20000,20000,86400000,20000,2026-06-30 10:30:28
c986aec2-4492-41f5-97de-303abb77cd2f,HND Cobros PR Vehiculos_Owner,a4a87bff-3d6a-45d1-9d4c-075794974c2c,Home,2024-01-13T14:50:39.363Z,695d6dfc-11d3-48ad-a286-64290b8d94e0,20000,20000,86400000,20000,2026-06-30 10:30:28
d78438bd-7a19-4491-853f-7131a7a6c5ad,HND Cobros PR VIVI 90+ Temporal,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2024-11-14T16:02:38.667Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:28
a6399384-ef00-4df4-a398-97d056bf2d38,HND Cobros PR VIVI M30,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2022-09-22T03:20:06.311Z,4c323cd7-477c-48eb-b117-6b994ef2e604,20000,20000,86400000,20000,2026-06-30 10:30:28
aaf822cd-4ccd-4474-a951-6e476144767e,HND Cobros PR VIVI M60,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2022-09-22T03:22:55.932Z,4c323cd7-477c-48eb-b117-6b994ef2e604,20000,20000,86400000,20000,2026-06-30 10:30:28
6568554c-0c13-4db6-99d2-72570a34f37b,HND Cobros PR VIVI M90 ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2024-01-26T19:12:32.949Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:28
b8981f8f-34a3-4626-93d0-ed067a2a5295,HND Cobros Premora PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2024-12-05T22:58:53.625Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:28
f282115a-db10-409f-a29f-a7f6df6f18e2,HND Cobros Premora TC,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2025-09-04T02:19:33.122Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:31
171a7446-9bc9-4cce-b075-5b17d6408842,HND Cobros Premora TC_2,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2025-12-22T02:15:48.787Z,09690e19-6666-4de8-b628-b757201a16f6,20000,20000,86400000,20000,2026-06-30 10:30:31
19875fe5-6be6-4f73-9d4a-d0db46878601,HND Cobros PYME TC ,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2023-07-31T20:27:45.244Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:31
628c65e7-4499-4839-bb1d-249dc3edaafa,HND Cobros PYME TC MA,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2026-01-02T06:03:24.813Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:31
6f8225ba-c59e-43ec-ac76-4823bc228da7,HND Cobros Reservas ,a4a87bff-3d6a-45d1-9d4c-075794974c2c,Home,2024-09-19T16:23:48.096Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:31
e334f182-d04c-4c13-a1c5-aa33f812734a,HND Cobros Top Mora,a4a87bff-3d6a-45d1-9d4c-075794974c2c,Home,2023-04-12T17:25:02.341Z,73d90384-da50-4b79-9767-dc9f84e55af2,20000,20000,86400000,20000,2026-06-30 10:30:31
191f7f3d-240b-4817-90ed-c4a5ea9b3ff6,HND CONS PR MB Pruebas,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2023-06-28T17:56:04.657Z,ac7d6df3-9ee1-4af6-b416-e2bd5dae906b,20000,20000,86400000,20000,2026-06-30 10:30:31
ede73620-f3ce-4a96-a14c-14b9e279c3a8,HND CONTACTACION ONBOARDING_2.0,a4a87bff-3d6a-45d1-9d4c-075794974c2c,Home,2025-03-10T17:24:43.389Z,695d6dfc-11d3-48ad-a286-64290b8d94e0,40000,20000,86400000,20000,2026-06-30 10:30:31
6d1e460c-c730-4ec6-86fc-07f4abb273fc,HND CORREO DILO,4ae6a12b-ed77-46f1-8516-0d35bd70d0dc,Dilo,2025-10-10T11:41:28.337Z,78ad279c-f155-449e-84f6-da696da30386,20000,20000,86400000,20000,2026-06-30 10:30:31
04fd4a58-6e55-40f1-afc5-3b5937c154b8,HND COSTUMER_CARE,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2024-10-24T22:33:43.473Z,680935d1-3f8c-4244-bc74-573830d413cb,20000,20000,86400000,20000,2026-06-30 10:30:31
dc2d47d2-75df-480a-a9fd-54c1aa40bb3a,HND CREDITOS,444b9a2a-0d9e-4908-9b12-9739e0cf9763,Créditos,2025-05-29T20:36:47.581Z,680935d1-3f8c-4244-bc74-573830d413cb,20000,20000,86400000,20000,2026-06-30 10:30:31
cb6f5f8d-2dc9-4ec6-a1bd-12c28e96485d,HND Cuentas Ahorro Kids,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2025-02-07T21:28:06.530Z,680935d1-3f8c-4244-bc74-573830d413cb,20000,20000,86400000,20000,2026-06-30 10:30:31
718d9664-3e33-44a0-a1fe-5f2c51c1a726,HND CUENTAS DEPOSITOS PENDIENTE,a4a87bff-3d6a-45d1-9d4c-075794974c2c,Home,2025-04-10T21:17:14.509Z,695d6dfc-11d3-48ad-a286-64290b8d94e0,40000,20000,86400000,20000,2026-06-30 10:30:31
2e1d3f69-1d3b-4b18-9522-a75313123c3e,HND CUENTAS ONBOARDING,a4a87bff-3d6a-45d1-9d4c-075794974c2c,Home,2025-01-17T16:42:09.759Z,695d6dfc-11d3-48ad-a286-64290b8d94e0,40000,20000,86400000,20000,2026-06-30 10:30:31
53285356-bf8e-40f6-bcf4-62781dd63ba5,HND Customer _Experience,a4a87bff-3d6a-45d1-9d4c-075794974c2c,Home,2022-12-16T15:29:52.261Z,eac74941-f1fe-4806-918a-a57c707b6d60,20000,20000,86400000,20000,2026-06-30 10:30:31
74b15de0-eeb4-4267-849c-130e2ceeac07,HND EM ENLACE AGENCIAS COBROS,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2025-06-18T22:34:47.754Z,eac74941-f1fe-4806-918a-a57c707b6d60,20000,300000,86400000,20000,2026-06-30 10:30:31
6935b800-bde9-4650-8211-a9b358026955,HND EMAIL COBROS,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2025-06-18T21:05:23.699Z,eac74941-f1fe-4806-918a-a57c707b6d60,20000,300000,86400000,20000,2026-06-30 10:30:31
2ecb30ce-62d8-4f9c-a0c1-fff23435b293,HND Experiencia al Cliente,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2025-06-18T16:17:01.810Z,eac74941-f1fe-4806-918a-a57c707b6d60,40000,20000,86400000,20000,2026-06-30 10:30:31
8aab1cef-89e5-4ac0-bd51-8f3c2ba4700b,HND Fidelizacion_Aumentos ,997da3ed-3909-47ee-b489-191f7a36a1c3,Fidelización,2025-10-08T16:07:42.112Z,e6990cfa-43a3-4884-b7e5-51c731abf0fe,20000,20000,86400000,20000,2026-06-30 10:30:31
58e51092-c321-43f0-a1a2-32231ce155f6,HND Fidelizacion_Upgrade,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2025-10-08T21:13:58.978Z,e6990cfa-43a3-4884-b7e5-51c731abf0fe,20000,20000,86400000,20000,2026-06-30 10:30:31
154908de-10e1-49b0-a6a8-0fa828ef5739,HND Ganadores Boletos Inter,a4a87bff-3d6a-45d1-9d4c-075794974c2c,Home,2025-02-04T17:12:02.172Z,680935d1-3f8c-4244-bc74-573830d413cb,20000,20000,86400000,20000,2026-06-30 10:30:31
96806f20-e22f-40ca-accf-d947383dc848,HND Gestion del Conocimiento,0a1966d3-8e1a-42a3-a4dd-7206593717fa,Gestión del Conocimiento,2026-05-06T21:17:36.769Z,a337da7f-7f39-4ff7-b644-b5c236cf0985,20000,20000,86400000,20000,2026-06-30 10:30:31
ab8baf47-0fc9-4c6e-9300-98485c146e4c,HND INB DILO,4ae6a12b-ed77-46f1-8516-0d35bd70d0dc,Dilo,2025-10-10T11:43:35.436Z,78ad279c-f155-449e-84f6-da696da30386,20000,20000,86400000,20000,2026-06-30 10:30:31
c6a55a23-6b17-4593-8f77-8b1440593439,HND INB TELEVENTAS VIP,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2025-06-04T18:45:26.138Z,695d6dfc-11d3-48ad-a286-64290b8d94e0,20000,20000,86400000,20000,2026-06-30 10:30:31
8313d9ce-92a5-45f7-a1ba-4df0eff76156,HND INB_COBROS,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2022-11-29T19:20:56.165Z,ac7d6df3-9ee1-4af6-b416-e2bd5dae906b,20000,20000,86400000,20000,2026-06-30 10:30:31
b5610d4a-a137-4c2a-a735-02774210e904,HND INB_EXTRA,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2025-05-08T16:21:43.144Z,a337da7f-7f39-4ff7-b644-b5c236cf0985,20000,20000,86400000,20000,2026-06-30 10:30:31
60752973-eeb5-4cea-a82b-0d54c45be3c6,HND INB_FIDELIZACION,997da3ed-3909-47ee-b489-191f7a36a1c3,Fidelización,2025-10-22T16:23:53.347Z,e6990cfa-43a3-4884-b7e5-51c731abf0fe,20000,20000,86400000,20000,2026-06-30 10:30:31
f2e4eb07-9c19-418b-bf33-b5d388bedf2a,HND IN_ABA,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2023-07-27T16:49:28.006Z,eac74941-f1fe-4806-918a-a57c707b6d60,40000,20000,86400000,20000,2026-06-30 10:30:31
850fbc8b-a753-4bb3-8371-47cd4ae75eeb,HND IN_APERTURA_CUENTAS,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2024-06-14T16:00:51.062Z,ac7d6df3-9ee1-4af6-b416-e2bd5dae906b,40000,20000,86400000,20000,2026-06-30 10:30:31
308e736f-3972-4585-9f64-19be60842462,HND IN_AUTORIZACIONES,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2022-10-14T22:25:01.552Z,78ad279c-f155-449e-84f6-da696da30386,40000,20000,86400000,20000,2026-06-30 10:30:31
b4850849-2354-4c5a-b1e9-7008e59d200b,HND IN_CABINAS_TELEFONICAS_CC,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2024-07-01T16:40:40.468Z,eac74941-f1fe-4806-918a-a57c707b6d60,15000,20000,86400000,20000,2026-06-30 10:30:31
6c3329a8-ce82-47b4-9179-91b49581e9fd,HND IN_CANALES_ALTERNOS,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2022-11-01T21:06:47.353Z,78ad279c-f155-449e-84f6-da696da30386,40000,20000,86400000,20000,2026-06-30 10:30:31
def201e5-3621-4772-bf67-d6f9e4bbce84,HND IN_COBROS_PR,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2022-11-30T20:24:21.465Z,78ad279c-f155-449e-84f6-da696da30386,40000,20000,86400000,20000,2026-06-30 10:30:31
815ac383-10fe-4af0-a854-4ca328bad268,HND IN_COBROS_PR MA,a4a87bff-3d6a-45d1-9d4c-075794974c2c,Home,2024-06-06T16:22:24.286Z,73d90384-da50-4b79-9767-dc9f84e55af2,40000,20000,86400000,20000,2026-06-30 10:30:31
c568b858-5b7e-43f1-a96b-5ac397c93c7e,HND IN_COBROS_TC,7c271255-84d0-418f-b11c-d34854f14822,Cobros,2022-09-26T14:41:40.117Z,78ad279c-f155-449e-84f6-da696da30386,40000,20000,86400000,20000,2026-06-30 10:30:31
2f3b1283-f568-4774-ab54-257b2140895f,HND IN_COBROS_TC MA,a4a87bff-3d6a-45d1-9d4c-075794974c2c,Home,2024-06-06T16:22:52.925Z,73d90384-da50-4b79-9767-dc9f84e55af2,40000,20000,86400000,20000,2026-06-30 10:30:31
66b0d3fb-eb13-4d68-8dae-2df6884ad487,HND IN_MONITOREO DE FRAUDES,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2025-08-06T18:24:25.985Z,eac74941-f1fe-4806-918a-a57c707b6d60,40000,20000,86400000,20000,2026-06-30 10:30:31
453a6166-42b2-48d5-a1b8-813cda78b0fb,HND IN_POS,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2023-08-08T15:31:22.294Z,73d90384-da50-4b79-9767-dc9f84e55af2,40000,20000,86400000,20000,2026-06-30 10:30:31
bd0430a9-c679-46b1-bba0-7851d994c9be,HND IN_PRUEBAS BEAWARE,aa4d15cc-a4f4-49ae-bb1e-57cdc187b177,Seguros Atlántida,2026-05-19T16:17:02.429Z,78ad279c-f155-449e-84f6-da696da30386,20000,20000,86400000,20000,2026-06-30 10:30:31
4b18d484-5cd4-47d9-a813-610e83cec7e2,HND IN_Pyme,a8348b94-6541-4c80-a653-5d11de7b4c5e,Pyme,2022-09-26T14:06:54.914Z,78ad279c-f155-449e-84f6-da696da30386,40000,20000,86400000,20000,2026-06-30 10:30:31
a524d792-c5eb-4e44-935c-530ecad870d6,HND IN_REMESAS,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2022-11-01T21:11:04.272Z,78ad279c-f155-449e-84f6-da696da30386,40000,20000,86400000,20000,2026-06-30 10:30:31
69904e2b-d3bd-4aac-bf9c-c0e42bcbf66c,HND IN_SEGUROS_ATLANTIDA,aa4d15cc-a4f4-49ae-bb1e-57cdc187b177,Seguros Atlántida,2023-09-14T13:48:23.910Z,78ad279c-f155-449e-84f6-da696da30386,20000,20000,86400000,20000,2026-06-30 10:30:31
d43f1055-97a7-4820-b24e-8b48c397c9e4,HND IN_SEGUROS_ATLANTIDA_EMAIL,aa4d15cc-a4f4-49ae-bb1e-57cdc187b177,Seguros Atlántida,2026-04-15T19:59:32.917Z,78ad279c-f155-449e-84f6-da696da30386,20000,20000,86400000,20000,2026-06-30 10:30:31
efa44888-5fb0-4a28-883d-8408429e29e7,HND IN_SEGUROS_ATLANTIDA_WHATSAPP,aa4d15cc-a4f4-49ae-bb1e-57cdc187b177,Seguros Atlántida,2026-04-15T19:50:20.657Z,78ad279c-f155-449e-84f6-da696da30386,20000,20000,86400000,20000,2026-06-30 10:30:31
55d650b1-e9e7-44f5-b7ca-c5a1e4908d40,HND IN_TC,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2022-10-18T14:42:50.199Z,78ad279c-f155-449e-84f6-da696da30386,40000,20000,86400000,20000,2026-06-30 10:30:31
56040781-dcde-4c34-9ae2-c9b0bbe3aea7,HND IN_TELEMERCADEO,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2022-10-26T21:09:00.188Z,78ad279c-f155-449e-84f6-da696da30386,40000,20000,86400000,20000,2026-06-30 10:30:31
1d6c471e-e51a-476d-95b8-95934952dd05,HND IN_TELEVENTAS_PRESTAMOS,6c9d302d-0e0f-4966-a875-cbbf7ab5e42f,Televentas,2022-09-26T14:07:39.945Z,78ad279c-f155-449e-84f6-da696da30386,40000,40000,86400000,20000,2026-06-30 10:30:31
7cf4a813-6e09-463e-9e9b-a66406986dcf,HND IN_TOKEN_EMPRESARIAL,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2023-07-20T15:07:57.832Z,d1ce9245-e066-494c-831d-db2447227b16,40000,20000,86400000,20000,2026-06-30 10:30:31
60c39172-03e9-4f9e-9f5e-16c63895b4c5,HND IN_TRAINING,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2024-08-21T21:47:43.131Z,695d6dfc-11d3-48ad-a286-64290b8d94e0,40000,20000,86400000,20000,2026-06-30 10:30:31
d8541ba3-6486-49e9-aff5-c802229dd54c,HND IN_VIDEO,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2022-10-14T22:41:39.907Z,78ad279c-f155-449e-84f6-da696da30386,5000,20000,86400000,20000,2026-06-30 10:30:31
2541a124-beed-438c-a7ac-1fb624af5717,HND IN_VIP,548e03b5-af03-401f-956f-d6e9201bf3e4,Servicio al Cliente,2022-11-01T21:01:40.904Z,78ad279c-f155-449e-84f6-da696da30386,15000,20000,86400000,20000,2026-06-30 10:30:31
